Artist	Songname	Album	EmbUrl
Michael Jackson	Wanna Be Startin' Somethin' 2008 with Akon (with Akon) - Thriller 25th Anniversary Remix	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/15A3uqmUTxJ1KJGfAdiywb
Michael Jackson	Beat It 2008 (with Fergie) - Thriller 25th Anniversary Remix feat. Fergie	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/4WOd40p1zhy3cWL0Eh4yAy
Michael Jackson	Billie Jean 2008 Kanye West Mix (feat. Kanye West) - Thriller 25th Anniversary Remix	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/17bgTUPOnLLVavmeS2Pc0B
Michael Jackson	For All Time	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/4NYi8J4w2AuI9qyv5bY2Nt
Michael Jackson	Someone in the Dark	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/2CxNfpTOTaThbGNGTmQ9Xg
Michael Jackson	Billie Jean (Home Demo from 1981)	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/0FsyTSZ4Ghi1SpKJvJfJnZ
Michael Jackson	Voice-Over Intro   Voice-Over Session from Thriller	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/51PXL2lCvWSN41KhOcVdBE
Michael Jackson	Carousel	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/6MCFKOiRbDppSzOFKvHlnk
Michael Jackson	Billie Jean - Underground Mix	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/6m9V5QOltZ8At8vIAayTnq
Michael Jackson	Thriller - Instrumental	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/3yYt5HIf99u6lsinB95Ku8
